Center Lat,Min Lat,Max Lat,Center Lon,Min Lon,Max Lon,row index (1-based),column index (1-based)
39.52331,39.46793,39.57870,-114.36169,-114.43350,-114.28990,4,115
39.51400,39.45864,39.56939,-114.21811,-114.28990,-114.14634,4,116
39.50451,39.44915,39.55988,-114.07457,-114.14634,-114.00282,4,117
39.49480,39.43946,39.55017,-113.93108,-114.00282,-113.85935,4,118
39.48491,39.42957,39.54026,-113.78763,-113.85935,-113.71593,4,119
39.47481,39.41948,39.53015,-113.64423,-113.71593,-113.57256,4,120
39.46452,39.40920,39.51985,-113.50089,-113.57256,-113.42923,4,121
39.45403,39.39871,39.50934,-113.35757,-113.42923,-113.28595,4,122
39.44334,39.38803,39.49865,-113.21432,-113.28595,-113.14272,4,123
39.43245,39.37716,39.48775,-113.07112,-113.14272,-112.99954,4,124
39.42136,39.36608,39.47665,-112.92796,-112.99954,-112.85641,4,125
39.41009,39.35482,39.46536,-112.78487,-112.85641,-112.71334,4,126
39.39859,39.34334,39.45386,-112.64182,-112.71334,-112.57031,4,127
39.38691,39.33167,39.44217,-112.49881,-112.57031,-112.42735,4,128
39.37504,39.31981,39.43028,-112.35588,-112.42735,-112.28443,4,129
39.36297,39.30775,39.41820,-112.21298,-112.28443,-112.14157,4,130
39.35070,39.29550,39.40592,-112.07016,-112.14157,-111.99878,4,131
39.33824,39.28304,39.39344,-111.92740,-111.99878,-111.85603,4,132
39.32558,39.27040,39.38077,-111.78467,-111.85603,-111.71335,4,133
39.31272,39.25755,39.36790,-111.64203,-111.71335,-111.57072,4,134
39.29967,39.24451,39.35483,-111.49942,-111.57072,-111.42815,4,135
39.28642,39.23127,39.34157,-111.35689,-111.42815,-111.28565,4,136
39.27297,39.21784,39.32811,-111.21442,-111.28565,-111.14320,4,137
39.25933,39.20421,39.31445,-111.07199,-111.14320,-111.00082,4,138
39.24549,39.19039,39.30060,-110.92966,-111.00082,-110.85851,4,139
39.23146,39.17637,39.28656,-110.78737,-110.85851,-110.71626,4,140
39.21724,39.16216,39.27232,-110.64514,-110.71626,-110.57407,4,141
39.20280,39.14775,39.25788,-110.50299,-110.57407,-110.43195,4,142
39.18819,39.13314,39.24324,-110.36090,-110.43195,-110.28989,4,143
39.17337,39.11834,39.22842,-110.21887,-110.28989,-110.14790,4,144
39.15837,39.10335,39.21340,-110.07693,-110.14790,-110.00599,4,145
39.14316,39.08816,39.19817,-109.93504,-110.00599,-109.86414,4,146
39.12777,39.07278,39.18276,-109.79323,-109.86414,-109.72236,4,147
39.11217,39.05721,39.16716,-109.65149,-109.72236,-109.58066,4,148
39.09639,39.04143,39.15135,-109.50983,-109.58066,-109.43903,4,149
39.08041,39.02547,39.13536,-109.36823,-109.43903,-109.29745,4,150
39.06423,39.00931,39.11916,-109.22668,-109.29745,-109.15596,4,151
39.04786,38.99296,39.10278,-109.08524,-109.15596,-109.01455,4,152
39.80654,39.75097,39.86211,-123.89349,-123.96582,-123.82116,5,49
39.81045,39.75488,39.86602,-123.74883,-123.82116,-123.67648,5,50
39.81417,39.75860,39.86975,-123.60413,-123.67648,-123.53177,5,51
39.81768,39.76211,39.87327,-123.45941,-123.53177,-123.38705,5,52
39.82100,39.76542,39.87659,-123.31470,-123.38705,-123.24232,5,53
39.82412,39.76853,39.87970,-123.16995,-123.24232,-123.09758,5,54
39.82703,39.77145,39.88262,-123.02521,-123.09758,-122.95282,5,55
39.82973,39.77415,39.88533,-122.88043,-122.95282,-122.80804,5,56
39.83225,39.77666,39.88785,-122.73566,-122.80804,-122.66326,5,57
39.83456,39.77897,39.89016,-122.59087,-122.66326,-122.51846,5,58
39.83667,39.78108,39.89227,-122.44606,-122.51846,-122.37365,5,59
39.83858,39.78298,39.89418,-122.30124,-122.37365,-122.22884,5,60
39.84028,39.78469,39.89589,-122.15643,-122.22884,-122.08401,5,61
39.84179,39.78620,39.89739,-122.01160,-122.08401,-121.93918,5,62
39.84310,39.78750,39.89870,-121.86676,-121.93918,-121.79434,5,63
39.84420,39.78860,39.89980,-121.72192,-121.79434,-121.64951,5,64
39.84510,39.78950,39.90071,-121.57709,-121.64951,-121.50466,5,65
39.84580,39.79020,39.90141,-121.43224,-121.50466,-121.35981,5,66
39.84630,39.79070,39.90191,-121.28738,-121.35981,-121.21496,5,67
39.84660,39.79099,39.90221,-121.14253,-121.21496,-121.07011,5,68
39.84669,39.79109,39.90231,-120.99768,-121.07011,-120.92525,5,69
39.84659,39.79099,39.90220,-120.85281,-120.92525,-120.78040,5,70
39.84628,39.79068,39.90190,-120.70798,-120.78040,-120.63554,5,71
39.84577,39.79018,39.90139,-120.56311,-120.63554,-120.49069,5,72
39.84507,39.78947,39.90068,-120.41827,-120.49069,-120.34586,5,73
39.84417,39.78857,39.89977,-120.27344,-120.34586,-120.20101,5,74
39.84306,39.78746,39.89866,-120.12859,-120.20101,-120.05618,5,75
39.84175,39.78615,39.89735,-119.98376,-120.05618,-119.91135,5,76
39.84023,39.78464,39.89584,-119.83893,-119.91135,-119.76652,5,77
39.83852,39.78292,39.89412,-119.69411,-119.76652,-119.62170,5,78
39.83661,39.78101,39.89221,-119.54930,-119.62170,-119.47690,5,79
39.83448,39.77890,39.89009,-119.40450,-119.47690,-119.33210,5,80
39.83218,39.77659,39.88777,-119.25970,-119.33210,-119.18732,5,81
39.82966,39.77407,39.88526,-119.11493,-119.18732,-119.04254,5,82
39.82693,39.77135,39.88253,-118.97015,-119.04254,-118.89778,5,83
39.82402,39.76844,39.87960,-118.82541,-118.89778,-118.75304,5,84
39.82090,39.76533,39.87649,-118.68066,-118.75304,-118.60831,5,85
39.81757,39.76200,39.87316,-118.53595,-118.60831,-118.46359,5,86
39.81405,39.75848,39.86963,-118.39124,-118.46359,-118.31889,5,87
39.81033,39.75477,39.86591,-118.24654,-118.31889,-118.17420,5,88
39.80640,39.75084,39.86198,-118.10187,-118.17420,-118.02954,5,89
39.80228,39.74673,39.85785,-117.95721,-118.02954,-117.88490,5,90
39.79795,39.74240,39.85352,-117.81258,-117.88490,-117.74027,5,91
39.79343,39.73788,39.84899,-117.66797,-117.74027,-117.59567,5,92
39.78870,39.73316,39.84426,-117.52338,-117.59567,-117.45109,5,93
39.78378,39.72824,39.83933,-117.37880,-117.45109,-117.30653,5,94
39.77864,39.72312,39.83419,-117.23425,-117.30653,-117.16199,5,95
39.77332,39.71779,39.82886,-117.08972,-117.16199,-117.01748,5,96
39.76779,39.71227,39.82332,-116.94524,-117.01748,-116.87300,5,97
39.76206,39.70655,39.81759,-116.80077,-116.87300,-116.72855,5,98
39.75613,39.70062,39.81166,-116.65633,-116.72855,-116.58411,5,99
39.75000,39.69449,39.80552,-116.51190,-116.58411,-116.43971,5,100
39.74368,39.68818,39.79918,-116.36752,-116.43971,-116.29535,5,101
39.73714,39.68166,39.79265,-116.22318,-116.29535,-116.15102,5,102
39.73042,39.67493,39.78591,-116.07886,-116.15102,-116.00671,5,103
39.72349,39.66801,39.77898,-115.93456,-116.00671,-115.86243,5,104
39.71636,39.66089,39.77184,-115.79030,-115.86243,-115.71819,5,105
39.70903,39.65356,39.76450,-115.64607,-115.71819,-115.57398,5,106
39.70150,39.64605,39.75697,-115.50189,-115.57398,-115.42981,5,107
39.69378,39.63832,39.74924,-115.35773,-115.42981,-115.28568,5,108
39.68584,39.63040,39.74129,-115.21362,-115.28568,-115.14158,5,109
39.67772,39.62228,39.73316,-115.06953,-115.14158,-114.99751,5,110
39.66940,39.61397,39.72483,-114.92549,-114.99751,-114.85349,5,111
39.66086,39.60545,39.71629,-114.78149,-114.85349,-114.70951,5,112
39.65214,39.59673,39.70756,-114.63753,-114.70951,-114.56557,5,113
39.64321,39.58782,39.69862,-114.49361,-114.56557,-114.42167,5,114
39.63409,39.57870,39.68949,-114.34973,-114.42167,-114.27782,5,115
39.62477,39.56939,39.68016,-114.20590,-114.27782,-114.13400,5,116
39.61525,39.55988,39.67063,-114.06210,-114.13400,-113.99023,5,117
39.60553,39.55017,39.66090,-113.91837,-113.99023,-113.84651,5,118
39.59561,39.54026,39.65097,-113.77466,-113.84651,-113.70284,5,119
39.58549,39.53015,39.64084,-113.63101,-113.70284,-113.55920,5,120
39.57518,39.51985,39.63052,-113.48740,-113.55920,-113.41562,5,121
39.56466,39.50934,39.62000,-113.34384,-113.41562,-113.27208,5,122
39.55396,39.49865,39.60927,-113.20032,-113.27208,-113.12859,5,123
39.54304,39.48775,39.59835,-113.05687,-113.12859,-112.98516,5,124
39.53193,39.47665,39.58723,-112.91345,-112.98516,-112.84178,5,125
39.52064,39.46536,39.57592,-112.77011,-112.84178,-112.69846,5,126
39.50913,39.45386,39.56440,-112.62680,-112.69846,-112.55518,5,127
39.49743,39.44217,39.55269,-112.48355,-112.55518,-112.41196,5,128
39.48553,39.43028,39.54078,-112.34036,-112.41196,-112.26879,5,129
39.47343,39.41820,39.52867,-112.19722,-112.26879,-112.12568,5,130
39.46114,39.40592,39.51637,-112.05414,-112.12568,-111.98263,5,131
39.44865,39.39344,39.50386,-111.91112,-111.98263,-111.83964,5,132
39.43596,39.38077,39.49116,-111.76816,-111.83964,-111.69670,5,133
39.42309,39.36790,39.47827,-111.62524,-111.69670,-111.55382,5,134
39.40999,39.35483,39.46517,-111.48239,-111.55382,-111.41100,5,135
39.39672,39.34157,39.45188,-111.33960,-111.41100,-111.26824,5,136
39.38326,39.32811,39.43840,-111.19688,-111.26824,-111.12556,5,137
39.36957,39.31445,39.42471,-111.05423,-111.12556,-110.98293,5,138
39.35571,39.30060,39.41084,-110.91162,-110.98293,-110.84035,5,139
39.34166,39.28656,39.39677,-110.76909,-110.84035,-110.69785,5,140
39.32740,39.27232,39.38249,-110.62662,-110.69785,-110.55542,5,141
39.31295,39.25788,39.36803,-110.48422,-110.55542,-110.41306,5,142
39.29829,39.24324,39.35336,-110.34189,-110.41306,-110.27075,5,143
39.28347,39.22842,39.33851,-110.19962,-110.27075,-110.12851,5,144
39.26842,39.21340,39.32346,-110.05740,-110.12851,-109.98634,5,145
39.25318,39.19817,39.30820,-109.91528,-109.98634,-109.84425,5,146
39.23775,39.18276,39.29276,-109.77322,-109.84425,-109.70222,5,147
39.22214,39.16716,39.27713,-109.63123,-109.70222,-109.56027,5,148
39.20632,39.15135,39.26129,-109.48932,-109.56027,-109.41840,5,149
39.19031,39.13536,39.24527,-109.34747,-109.41840,-109.27659,5,150
39.17410,39.11916,39.22904,-109.20570,-109.27659,-109.13485,5,151
39.15770,39.10278,39.21263,-109.06400,-109.13485,-108.99319,5,152
39.91355,39.85798,39.96913,-124.04366,-124.11610,-123.97120,6,48
39.91769,39.86211,39.97326,-123.89874,-123.97120,-123.82627,6,49
39.92160,39.86602,39.97719,-123.75380,-123.82627,-123.68133,6,50
39.92533,39.86975,39.98092,-123.60886,-123.68133,-123.53636,6,51
39.92885,39.87327,39.98444,-123.46387,-123.53636,-123.39137,6,52
39.93217,39.87659,39.98777,-123.31888,-123.39137,-123.24638,6,53
39.93529,39.87970,39.99089,-123.17389,-123.24638,-123.10138,6,54
39.93821,39.88262,39.99381,-123.02887,-123.10138,-122.95636,6,55
39.94092,39.88533,39.99653,-122.88385,-122.95636,-122.81133,6,56
39.94344,39.88785,39.99905,-122.73880,-122.81133,-122.66628,6,57
39.94576,39.89016,40.00137,-122.59375,-122.66628,-122.52121,6,58
39.94787,39.89227,40.00348,-122.44867,-122.52121,-122.37614,6,59
39.94979,39.89418,40.00540,-122.30360,-122.37614,-122.23106,6,60
39.95150,39.89589,40.00711,-122.15852,-122.23106,-122.08598,6,61
39.95300,39.89739,40.00862,-122.01343,-122.08598,-121.94089,6,62
39.95430,39.89870,40.00992,-121.86835,-121.94089,-121.79579,6,63
39.95541,39.89980,40.01103,-121.72324,-121.79579,-121.65068,6,64
39.95632,39.90071,40.01194,-121.57812,-121.65068,-121.50557,6,65
39.95702,39.90141,40.01265,-121.43301,-121.50557,-121.36046,6,66
39.95752,39.90191,40.01314,-121.28790,-121.36046,-121.21535,6,67
39.95783,39.90221,40.01345,-121.14279,-121.21535,-121.07024,6,68
39.95792,39.90231,40.01354,-120.99768,-121.07024,-120.92512,6,69
39.95782,39.90220,40.01344,-120.85255,-120.92512,-120.78000,6,70
39.95752,39.90190,40.01313,-120.70744,-120.78000,-120.63489,6,71
39.95700,39.90139,40.01262,-120.56233,-120.63489,-120.48978,6,72
39.95630,39.90068,40.01192,-120.41722,-120.48978,-120.34467,6,73
39.95538,39.89977,40.01100,-120.27211,-120.34467,-120.19956,6,74
39.95427,39.89866,40.00989,-120.12701,-120.19956,-120.05446,6,75
39.95296,39.89735,40.00857,-119.98190,-120.05446,-119.90936,6,76
39.95144,39.89584,40.00706,-119.83682,-119.90936,-119.76428,6,77
39.94972,39.89412,40.00534,-119.69174,-119.76428,-119.61920,6,78
39.94781,39.89221,40.00342,-119.54666,-119.61920,-119.47414,6,79
39.94569,39.89009,40.00129,-119.40161,-119.47414,-119.32909,6,80
39.94337,39.88777,39.99897,-119.25656,-119.32909,-119.18404,6,81
39.94085,39.88526,39.99645,-119.11151,-119.18404,-119.03900,6,82
39.93812,39.88253,39.99373,-118.96649,-119.03900,-118.89398,6,83
39.93519,39.87960,39.99080,-118.82147,-118.89398,-118.74896,6,84
39.93207,39.87649,39.98766,-118.67645,-118.74896,-118.60397,6,85
39.92874,39.87316,39.98433,-118.53148,-118.60397,-118.45899,6,86
39.92521,39.86963,39.98080,-118.38651,-118.45899,-118.31403,6,87
39.92149,39.86591,39.97707,-118.24155,-118.31403,-118.16908,6,88
39.91755,39.86198,39.97313,-118.09662,-118.16908,-118.02415,6,89
39.91342,39.85785,39.96899,-117.95169,-118.02415,-117.87925,6,90
39.90908,39.85352,39.96465,-117.80681,-117.87925,-117.73437,6,91
39.90454,39.84899,39.96011,-117.66193,-117.73437,-117.58950,6,92
39.89981,39.84426,39.95537,-117.51707,-117.58950,-117.44466,6,93
39.89487,39.83933,39.95044,-117.37225,-117.44466,-117.29985,6,94
39.88974,39.83419,39.94529,-117.22745,-117.29985,-117.15505,6,95
39.88440,39.82886,39.93995,-117.08266,-117.15505,-117.01028,6,96
39.87886,39.82332,39.93440,-116.93790,-117.01028,-116.86553,6,97
39.87312,39.81759,39.92866,-116.79317,-116.86553,-116.72082,6,98
39.86718,39.81166,39.92271,-116.64847,-116.72082,-116.57613,6,99
39.86104,39.80552,39.91656,-116.50378,-116.57613,-116.43147,6,100
39.85469,39.79918,39.91021,-116.35915,-116.43147,-116.28684,6,101
39.84815,39.79265,39.90366,-116.21454,-116.28684,-116.14224,6,102
39.84140,39.78591,39.89691,-116.06995,-116.14224,-115.99767,6,103
39.83447,39.77898,39.88997,-115.92540,-115.99767,-115.85314,6,104
39.82732,39.77184,39.88281,-115.78088,-115.85314,-115.70864,6,105
39.81998,39.76450,39.87546,-115.63640,-115.70864,-115.56417,6,106
39.81244,39.75697,39.86792,-115.49194,-115.56417,-115.41974,6,107
39.80470,39.74924,39.86016,-115.34753,-115.41974,-115.27534,6,108
39.79675,39.74129,39.85221,-115.20316,-115.27534,-115.13099,6,109
39.78860,39.73316,39.84406,-115.05882,-115.13099,-114.98667,6,110
39.78026,39.72483,39.83570,-114.91452,-114.98667,-114.84239,6,111
39.77172,39.71629,39.82715,-114.77026,-114.84239,-114.69815,6,112
39.76297,39.70756,39.81840,-114.62604,-114.69815,-114.55396,6,113
39.75403,39.69862,39.80945,-114.48187,-114.55396,-114.40981,6,114
39.74489,39.68949,39.80030,-114.33774,-114.40981,-114.26569,6,115
39.73555,39.68016,39.79095,-114.19363,-114.26569,-114.12161,6,116
39.72601,39.67063,39.78140,-114.04959,-114.12161,-113.97758,6,117
39.71627,39.66090,39.77165,-113.90558,-113.97758,-113.83360,6,118
39.70633,39.65097,39.76170,-113.76163,-113.83360,-113.68967,6,119
39.69619,39.64084,39.75156,-113.61772,-113.68967,-113.54579,6,120
39.68586,39.63052,39.74121,-113.47386,-113.54579,-113.40195,6,121
39.67533,39.62000,39.73067,-113.33005,-113.40195,-113.25816,6,122
39.66459,39.60927,39.71992,-113.18628,-113.25816,-113.11443,6,123
39.65367,39.59835,39.70898,-113.04257,-113.11443,-112.97073,6,124
39.64253,39.58723,39.69784,-112.89890,-112.97073,-112.82710,6,125
39.63120,39.57592,39.68650,-112.75529,-112.82710,-112.68352,6,126
39.61967,39.56440,39.67496,-112.61174,-112.68352,-112.53999,6,127
39.60796,39.55269,39.66323,-112.46823,-112.53999,-112.39651,6,128
39.59603,39.54078,39.65129,-112.32480,-112.39651,-112.25310,6,129
39.58391,39.52867,39.63916,-112.18140,-112.25310,-112.10973,6,130
39.57159,39.51637,39.62683,-112.03806,-112.10973,-111.96642,6,131
39.55908,39.50386,39.61430,-111.89478,-111.96642,-111.82317,6,132
39.54636,39.49116,39.60158,-111.75157,-111.82317,-111.67999,6,133
39.53345,39.47827,39.58866,-111.60840,-111.67999,-111.53685,6,134
39.52036,39.46517,39.57554,-111.46530,-111.53685,-111.39378,6,135
39.50705,39.45188,39.56222,-111.32227,-111.39378,-111.25078,6,136
39.49355,39.43840,39.54871,-111.17929,-111.25078,-111.10783,6,137
39.47985,39.42471,39.53500,-111.03638,-111.10783,-110.96495,6,138
39.46597,39.41084,39.52110,-110.89352,-110.96495,-110.82214,6,139
39.45188,39.39677,39.50699,-110.75075,-110.82214,-110.67939,6,140
39.43759,39.38249,39.49269,-110.60803,-110.67939,-110.53671,6,141
39.42311,39.36803,39.47820,-110.46538,-110.53671,-110.39408,6,142
39.40843,39.35336,39.46350,-110.32278,-110.39408,-110.25153,6,143
39.39355,39.33851,39.44862,-110.18027,-110.25153,-110.10905,6,144
39.37849,39.32346,39.43354,-110.03783,-110.10905,-109.96664,6,145
39.36322,39.30820,39.41826,-109.89545,-109.96664,-109.82430,6,146
39.34777,39.29276,39.40278,-109.75314,-109.82430,-109.68202,6,147
39.33212,39.27713,39.38711,-109.61090,-109.68202,-109.53983,6,148
39.31626,39.26129,39.37125,-109.46875,-109.53983,-109.39771,6,149
39.30022,39.24527,39.35519,-109.32666,-109.39771,-109.25565,6,150
39.28399,39.22904,39.33894,-109.18463,-109.25565,-109.11366,6,151
39.26755,39.21263,39.32249,-109.04269,-109.11366,-108.97176,6,152
40.02471,39.96913,40.08030,-124.04916,-124.12175,-123.97658,7,48
40.02884,39.97326,40.08444,-123.90399,-123.97658,-123.83139,7,49
40.03277,39.97719,40.08837,-123.75879,-123.83139,-123.68619,7,50
40.03651,39.98092,40.09211,-123.61359,-123.68619,-123.54097,7,51
40.04003,39.98444,40.09564,-123.46835,-123.54097,-123.39572,7,52
40.04337,39.98777,40.09897,-123.32309,-123.39572,-123.25046,7,53
40.04649,39.99089,40.10210,-123.17783,-123.25046,-123.10519,7,54
40.04942,39.99381,40.10502,-123.03256,-123.10519,-122.95992,7,55
40.05214,39.99653,40.10775,-122.88727,-122.95992,-122.81461,7,56
40.05466,39.99905,40.11028,-122.74194,-122.81461,-122.66929,7,57
40.05698,40.00137,40.11260,-122.59663,-122.66929,-122.52397,7,58
40.05909,40.00348,40.11472,-122.45131,-122.52397,-122.37864,7,59
40.06102,40.00540,40.11664,-122.30597,-122.37864,-122.23330,7,60
40.06273,40.00711,40.11835,-122.16063,-122.23330,-122.08795,7,61
40.06424,40.00862,40.11987,-122.01527,-122.08795,-121.94260,7,62
40.06554,40.00992,40.12117,-121.86992,-121.94260,-121.79723,7,63
40.06665,40.01103,40.12229,-121.72455,-121.79723,-121.65186,7,64
40.06756,40.01194,40.12319,-121.57918,-121.65186,-121.50649,7,65
40.06828,40.01265,40.12390,-121.43381,-121.50649,-121.36111,7,66
40.06876,40.01314,40.12440,-121.28842,-121.36111,-121.21574,7,67
40.06907,40.01345,40.12470,-121.14305,-121.21574,-121.07037,7,68
40.06916,40.01354,40.12479,-120.99768,-121.07037,-120.92499,7,69
40.06906,40.01344,40.12469,-120.85229,-120.92499,-120.77960,7,70
40.06875,40.01313,40.12438,-120.70691,-120.77960,-120.63422,7,71
40.06824,40.01262,40.12387,-120.56152,-120.63422,-120.48885,7,72
40.06754,40.01192,40.12317,-120.41617,-120.48885,-120.34348,7,73
40.06662,40.01100,40.12225,-120.27078,-120.34348,-120.19810,7,74
40.06551,40.00989,40.12114,-120.12543,-120.19810,-120.05275,7,75
40.06419,40.00857,40.11982,-119.98007,-120.05275,-119.90739,7,76
40.06267,40.00706,40.11830,-119.83472,-119.90739,-119.76204,7,77
40.06096,40.00534,40.11658,-119.68936,-119.76204,-119.61670,7,78
40.05903,40.00342,40.11465,-119.54404,-119.61670,-119.47137,7,79
40.05690,40.00129,40.11253,-119.39871,-119.47137,-119.32605,7,80
40.05458,39.99897,40.11020,-119.25339,-119.32605,-119.18074,7,81
40.05206,39.99645,40.10767,-119.10809,-119.18074,-119.03545,7,82
40.04933,39.99373,40.10494,-118.96280,-119.03545,-118.89015,7,83
40.04640,39.99080,40.10201,-118.81750,-118.89015,-118.74487,7,84
40.04326,39.98766,40.09887,-118.67224,-118.74487,-118.59962,7,85
40.03993,39.98433,40.09553,-118.52701,-118.59962,-118.45439,7,86
40.03639,39.98080,40.09199,-118.38177,-118.45439,-118.30916,7,87
40.03265,39.97707,40.08825,-118.23654,-118.30916,-118.16395,7,88
40.02871,39.97313,40.08430,-118.09135,-118.16395,-118.01876,7,89
40.02457,39.96899,40.08016,-117.94617,-118.01876,-117.87359,7,90
40.02023,39.96465,40.07581,-117.80101,-117.87359,-117.72845,7,91
40.01569,39.96011,40.07127,-117.65588,-117.72845,-117.58332,7,92
40.01093,39.95537,40.06651,-117.51076,-117.58332,-117.43821,7,93
40.00600,39.95044,40.06156,-117.36566,-117.43821,-117.29313,7,94
40.00084,39.94529,40.05641,-117.22060,-117.29313,-117.14808,7,95
39.99550,39.93995,40.05106,-117.07556,-117.14808,-117.00305,7,96
39.98994,39.93440,40.04550,-116.93054,-117.00305,-116.85805,7,97
39.98420,39.92866,40.03974,-116.78555,-116.85805,-116.71307,7,98
39.97824,39.92271,40.03378,-116.64059,-116.71307,-116.56812,7,99
39.97209,39.91656,40.02762,-116.49565,-116.56812,-116.42319,7,100
39.96574,39.91021,40.02126,-116.35074,-116.42319,-116.27831,7,101
39.95917,39.90366,40.01470,-116.20587,-116.27831,-116.13345,7,102
39.95242,39.89691,40.00793,-116.06104,-116.13345,-115.98862,7,103
39.94547,39.88997,40.00097,-115.91621,-115.98862,-115.84383,7,104
39.93830,39.88281,39.99381,-115.77144,-115.84383,-115.69907,7,105
39.93094,39.87546,39.98644,-115.62669,-115.69907,-115.55434,7,106
39.92339,39.86792,39.97888,-115.48198,-115.55434,-115.40965,7,107
39.91563,39.86016,39.97111,-115.33731,-115.40965,-115.26499,7,108
39.90767,39.85221,39.96314,-115.19267,-115.26499,-115.12038,7,109
